sys_id,property_sys_id,sale_date,sale_price_usd,price_per_unit_usd,price_per_sqft_usd,reported_cap_rate,buyer_name,seller_name,recording_ref,brokerage,was_portfolio,portfolio_name,notes,source,as_of_date,ingested_at,quality_flag
SALE-PROP-000302-1,PROP-000302,2021-06-30,34994742.0,222896.0,274.71,0.0604,SUMMIT CAPITAL,NORTHSTAR REALTY,BK9486/PG161,NEWMARK CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000302-2,PROP-000302,2012-10-31,35788473.0,227952.0,280.94,0.06,ATLANTIC CAPITAL,NORTHSTAR REALTY,BK6273/PG481,JLL CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000303-1,PROP-000303,2023-10-31,55828359.0,200102.0,254.42,0.048,HORIZON CAPITAL,NORTHSTAR REALTY,BK2370/PG340,JLL CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000304-1,PROP-000304,2017-07-31,50537566.0,171314.0,216.09,0.0573,PACIFIC CAPITAL,CROWN REALTY,BK7087/PG68,NEWMARK CAPITAL MARKETS,True,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000306-1,PROP-000306,2015-10-31,17752341.0,72164.0,80.99,0.0682,RIDGE CAPITAL,LEGACY REALTY,BK5273/PG173,CBRE CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000312-1,PROP-000312,2019-12-31,24635041.0,276798.0,343.29,0.0537,ATLANTIC CAPITAL,NORTHSTAR REALTY,BK6146/PG398,BERKADIA CAPITAL MARKETS,True,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000314-1,PROP-000314,2023-10-31,29495229.0,313779.0,409.9,0.0554,RIDGE CAPITAL,URBAN REALTY,BK7191/PG363,CUSHMAN CAPITAL MARKETS,True,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000318-1,PROP-000318,2019-12-31,2906254.0,96875.0,123.98,0.0561,SUMMIT CAPITAL,LEGACY REALTY,BK7054/PG687,CBRE CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000320-1,PROP-000320,2015-09-30,41545637.0,209826.0,259.72,0.0644,HORIZON CAPITAL,SAPPHIRE REALTY,BK1868/PG426,JLL CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000323-1,PROP-000323,2022-07-31,16699482.0,216876.0,268.91,0.045,HORIZON CAPITAL,LEGACY REALTY,BK1769/PG960,CBRE CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000325-1,PROP-000325,2019-10-31,12000451.0,279080.0,304.27,0.0575,RIDGE CAPITAL,URBAN REALTY,BK9969/PG981,BERKADIA CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000327-1,PROP-000327,2015-10-31,3858613.0,52143.0,61.67,0.0637,HORIZON CAPITAL,SAPPHIRE REALTY,BK5387/PG258,JLL CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000330-1,PROP-000330,2015-11-30,54925038.0,180082.0,220.07,0.051,RIDGE CAPITAL,SAPPHIRE REALTY,BK5875/PG172,CBRE CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000332-1,PROP-000332,2021-07-31,68607650.0,270109.0,324.65,0.0488,RIDGE CAPITAL,LEGACY REALTY,BK2346/PG483,CBRE CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000332-2,PROP-000332,2014-02-28,69297543.0,272825.0,327.91,0.0491,SUMMIT CAPITAL,LEGACY REALTY,BK7122/PG785,CUSHMAN CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000333-1,PROP-000333,2012-10-31,9576867.0,273625.0,305.79,0.0529,RIDGE CAPITAL,LEGACY REALTY,BK9904/PG709,JLL CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000336-1,PROP-000336,2019-12-31,82528506.0,380316.0,480.92,0.045,ATLANTIC CAPITAL,CROWN REALTY,BK9277/PG948,CBRE CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000336-2,PROP-000336,2019-05-31,80112310.0,369181.0,466.84,0.0503,ATLANTIC CAPITAL,CROWN REALTY,BK9499/PG192,CUSHMAN CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000339-1,PROP-000339,2024-04-30,34736256.0,251712.0,337.78,0.054,HORIZON CAPITAL,LEGACY REALTY,BK4912/PG219,JLL CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000339-2,PROP-000339,2020-12-31,31323745.0,226984.0,304.59,0.046,RIDGE CAPITAL,CROWN REALTY,BK6162/PG914,CBRE CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000342-1,PROP-000342,2016-01-31,21352730.0,95325.0,113.82,0.0536,HORIZON CAPITAL,CROWN REALTY,BK1791/PG631,JLL CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000342-2,PROP-000342,2013-10-31,20032719.0,89432.0,106.78,0.0625,SUMMIT CAPITAL,SAPPHIRE REALTY,BK4551/PG147,BERKADIA CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000343-1,PROP-000343,2023-09-30,23173531.0,125943.0,170.19,0.0609,HORIZON CAPITAL,NORTHSTAR REALTY,BK9272/PG518,CUSHMAN CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000343-2,PROP-000343,2016-12-31,28570895.0,155277.0,209.83,0.057,PACIFIC CAPITAL,CROWN REALTY,BK9592/PG923,CBRE CAPITAL MARKETS,True,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000344-1,PROP-000344,2023-11-30,29551255.0,146293.0,162.64,0.0597,HORIZON CAPITAL,LEGACY REALTY,BK7799/PG124,NEWMARK CAPITAL MARKETS,True,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000345-1,PROP-000345,2019-01-31,69973820.0,278780.0,345.67,0.0523,PACIFIC CAPITAL,LEGACY REALTY,BK5647/PG852,NEWMARK CAPITAL MARKETS,True,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000345-2,PROP-000345,2023-11-30,82515952.0,328749.0,407.62,0.045,SUMMIT CAPITAL,SAPPHIRE REALTY,BK7027/PG634,CUSHMAN CAPITAL MARKETS,True,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000346-1,PROP-000346,2022-12-31,15860208.0,149625.0,169.57,0.0477,ATLANTIC CAPITAL,LEGACY REALTY,BK2783/PG562,CUSHMAN CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000348-1,PROP-000348,2015-06-30,6869359.0,69387.0,83.29,0.0665,PACIFIC CAPITAL,URBAN REALTY,BK3795/PG844,JLL CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000349-1,PROP-000349,2020-03-31,3798662.0,39986.0,52.61,0.0559,RIDGE CAPITAL,SAPPHIRE REALTY,BK2257/PG104,CUSHMAN CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000349-2,PROP-000349,2021-12-31,4876699.0,51334.0,67.53,0.0682,ATLANTIC CAPITAL,SAPPHIRE REALTY,BK1702/PG859,CUSHMAN CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000350-1,PROP-000350,2018-02-28,9706275.0,61046.0,71.28,0.0638,HORIZON CAPITAL,CROWN REALTY,BK2572/PG129,JLL CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000350-2,PROP-000350,2024-05-31,9287902.0,58414.0,68.21,0.057,HORIZON CAPITAL,CROWN REALTY,BK4328/PG379,BERKADIA CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000353-1,PROP-000353,2023-03-31,9588129.0,204003.0,248.0,0.045,SUMMIT CAPITAL,NORTHSTAR REALTY,BK3875/PG796,JLL CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000353-2,PROP-000353,2019-08-31,7782156.0,165578.0,201.29,0.0518,PACIFIC CAPITAL,CROWN REALTY,BK4004/PG456,NEWMARK CAPITAL MARKETS,True,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000360-1,PROP-000360,2023-05-31,13027133.0,109472.0,129.0,0.0572,RIDGE CAPITAL,CROWN REALTY,BK1081/PG822,NEWMARK CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000361-1,PROP-000361,2016-10-31,2635953.0,87865.0,98.28,0.0766,ATLANTIC CAPITAL,CROWN REALTY,BK3236/PG427,CBRE CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000363-1,PROP-000363,2014-03-31,22726387.0,234293.0,276.65,0.0543,PACIFIC CAPITAL,NORTHSTAR REALTY,BK1778/PG529,CUSHMAN CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000365-1,PROP-000365,2023-09-30,26239032.0,238537.0,300.8,0.0495,PACIFIC CAPITAL,LEGACY REALTY,BK3713/PG422,NEWMARK CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000368-1,PROP-000368,2015-10-31,42292859.0,221429.0,230.44,0.0535,ATLANTIC CAPITAL,CROWN REALTY,BK8474/PG101,NEWMARK CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000368-2,PROP-000368,2015-02-28,48978602.0,256432.0,266.87,0.0549,ATLANTIC CAPITAL,URBAN REALTY,BK3407/PG348,NEWMARK CAPITAL MARKETS,True,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000376-1,PROP-000376,2020-06-30,26280735.0,154593.0,196.66,0.0683,PACIFIC CAPITAL,SAPPHIRE REALTY,BK1897/PG427,NEWMARK CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000377-1,PROP-000377,2017-02-28,7544275.0,251476.0,319.13,0.054,HORIZON CAPITAL,SAPPHIRE REALTY,BK3849/PG777,JLL CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000379-1,PROP-000379,2014-05-31,17722384.0,79473.0,87.95,0.0646,ATLANTIC CAPITAL,URBAN REALTY,BK1286/PG866,CUSHMAN CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000379-2,PROP-000379,2017-10-31,18386664.0,82451.0,91.25,0.0627,HORIZON CAPITAL,URBAN REALTY,BK8113/PG359,CBRE CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000383-1,PROP-000383,2022-12-31,4991117.0,166371.0,207.21,0.0542,PACIFIC CAPITAL,CROWN REALTY,BK7198/PG362,BERKADIA CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000383-2,PROP-000383,2023-12-31,6545888.0,218196.0,271.76,0.0644,PACIFIC CAPITAL,SAPPHIRE REALTY,BK2609/PG698,JLL CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000387-1,PROP-000387,2020-02-29,17471793.0,129421.0,166.89,0.0652,ATLANTIC CAPITAL,URBAN REALTY,BK4942/PG611,CUSHMAN CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000389-1,PROP-000389,2022-01-31,11373789.0,98050.0,118.85,0.0534,SUMMIT CAPITAL,NORTHSTAR REALTY,BK1106/PG693,NEWMARK CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000391-1,PROP-000391,2023-02-28,11297026.0,126933.0,152.27,0.0568,ATLANTIC CAPITAL,URBAN REALTY,BK2229/PG93,JLL CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000394-1,PROP-000394,2017-12-31,20110118.0,170425.0,203.4,0.0566,HORIZON CAPITAL,CROWN REALTY,BK5575/PG92,CUSHMAN CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000396-1,PROP-000396,2018-06-30,49627962.0,381754.0,464.82,0.0588,ATLANTIC CAPITAL,URBAN REALTY,BK8263/PG667,BERKADIA CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000396-2,PROP-000396,2013-03-31,39381743.0,302936.0,368.85,0.0526,SUMMIT CAPITAL,LEGACY REALTY,BK5425/PG27,BERKADIA CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000397-1,PROP-000397,2013-01-31,54886565.0,290405.0,337.84,0.0595,SUMMIT CAPITAL,SAPPHIRE REALTY,BK7744/PG697,JLL CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000398-1,PROP-000398,2013-01-31,39443334.0,340029.0,388.34,0.0572,PACIFIC CAPITAL,SAPPHIRE REALTY,BK1781/PG174,NEWMARK CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000400-1,PROP-000400,2015-10-31,9640308.0,62599.0,81.74,0.0773,ATLANTIC CAPITAL,LEGACY REALTY,BK2100/PG209,JLL CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000400-2,PROP-000400,2023-06-30,11064119.0,71845.0,93.82,0.0833,RIDGE CAPITAL,LEGACY REALTY,BK3805/PG217,CUSHMAN CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000401-1,PROP-000401,2017-08-31,13071024.0,184099.0,207.95,0.0652,SUMMIT CAPITAL,URBAN REALTY,BK2665/PG90,NEWMARK CAPITAL MARKETS,True,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000402-1,PROP-000402,2020-12-31,4981778.0,166059.0,205.65,0.072,RIDGE CAPITAL,URBAN REALTY,BK8663/PG517,NEWMARK CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000402-2,PROP-000402,2018-07-31,6140387.0,204680.0,253.47,0.0604,SUMMIT CAPITAL,URBAN REALTY,BK8331/PG86,NEWMARK CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000405-1,PROP-000405,2024-06-30,21452877.0,235746.0,291.48,0.0599,PACIFIC CAPITAL,LEGACY REALTY,BK9360/PG54,CBRE CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000405-2,PROP-000405,2024-05-31,22488103.0,247122.0,305.54,0.0599,PACIFIC CAPITAL,URBAN REALTY,BK5098/PG861,CBRE CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000412-1,PROP-000412,2014-07-31,31398634.0,146723.0,179.87,0.0657,PACIFIC CAPITAL,CROWN REALTY,BK9785/PG857,JLL CAPITAL MARKETS,True,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000413-1,PROP-000413,2021-11-30,19078319.0,127189.0,145.54,0.0518,ATLANTIC CAPITAL,LEGACY REALTY,BK9049/PG813,NEWMARK CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000413-2,PROP-000413,2020-12-31,19937808.0,132919.0,152.1,0.0468,SUMMIT CAPITAL,NORTHSTAR REALTY,BK9442/PG191,NEWMARK CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000415-1,PROP-000415,2013-08-31,43652564.0,262967.0,299.44,0.0468,PACIFIC CAPITAL,CROWN REALTY,BK9922/PG746,BERKADIA CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000415-2,PROP-000415,2017-01-31,45201448.0,272298.0,310.06,0.0531,HORIZON CAPITAL,SAPPHIRE REALTY,BK9134/PG251,BERKADIA CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000417-1,PROP-000417,2017-12-31,15677320.0,186635.0,239.49,0.0639,SUMMIT CAPITAL,NORTHSTAR REALTY,BK3800/PG194,JLL CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000419-1,PROP-000419,2013-10-31,5683153.0,83576.0,102.94,0.0666,RIDGE CAPITAL,NORTHSTAR REALTY,BK6489/PG562,BERKADIA CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000419-2,PROP-000419,2017-11-30,7075086.0,104045.0,128.15,0.065,SUMMIT CAPITAL,NORTHSTAR REALTY,BK9566/PG676,JLL CAPITAL MARKETS,True,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000420-1,PROP-000420,2016-11-30,10005293.0,104222.0,116.81,0.047,HORIZON CAPITAL,CROWN REALTY,BK9753/PG801,CUSHMAN CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000420-2,PROP-000420,2016-08-31,12266820.0,127779.0,143.22,0.0549,SUMMIT CAPITAL,URBAN REALTY,BK1619/PG881,CUSHMAN CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000427-1,PROP-000427,2019-11-30,28993871.0,231951.0,262.92,0.0452,RIDGE CAPITAL,CROWN REALTY,BK9391/PG576,CBRE CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000428-1,PROP-000428,2023-09-30,38347529.0,203976.0,238.63,0.0484,PACIFIC CAPITAL,NORTHSTAR REALTY,BK6848/PG955,JLL CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000428-2,PROP-000428,2017-02-28,41509512.0,220795.0,258.3,0.0477,PACIFIC CAPITAL,URBAN REALTY,BK9835/PG797,JLL CAPITAL MARKETS,True,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000429-1,PROP-000429,2015-07-31,3901297.0,130043.0,155.8,0.0575,PACIFIC CAPITAL,SAPPHIRE REALTY,BK9719/PG514,BERKADIA CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000432-1,PROP-000432,2018-12-31,6595071.0,193973.0,221.18,0.0589,ATLANTIC CAPITAL,URBAN REALTY,BK9092/PG777,CBRE CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000434-1,PROP-000434,2013-10-31,3009447.0,88513.0,103.15,0.0661,SUMMIT CAPITAL,LEGACY REALTY,BK1849/PG722,CUSHMAN CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000436-1,PROP-000436,2014-01-31,29970042.0,222000.0,257.66,0.0585,ATLANTIC CAPITAL,NORTHSTAR REALTY,BK1501/PG699,CBRE CAPITAL MARKETS,True,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000436-2,PROP-000436,2013-03-31,25546525.0,189234.0,219.63,0.0648,RIDGE CAPITAL,LEGACY REALTY,BK5115/PG196,NEWMARK CAPITAL MARKETS,False,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000437-1,PROP-000437,2015-04-30,11472773.0,155037.0,179.98,0.0591,SUMMIT CAPITAL,URBAN REALTY,BK3180/PG709,NEWMARK CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000437-2,PROP-000437,2018-05-31,12895186.0,174259.0,202.3,0.062,SUMMIT CAPITAL,CROWN REALTY,BK2689/PG358,BERKADIA CAPITAL MARKETS,True,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000440-1,PROP-000440,2013-01-31,36739615.0,278330.0,301.61,0.0656,SUMMIT CAPITAL,LEGACY REALTY,BK7374/PG181,NEWMARK CAPITAL MARKETS,True,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000440-2,PROP-000440,2013-05-31,39723615.0,300936.0,326.11,0.045,RIDGE CAPITAL,CROWN REALTY,BK7062/PG114,JLL CAPITAL MARKETS,False,GOTHAM CORE MF,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000442-1,PROP-000442,2023-10-31,15584982.0,210608.0,245.92,0.0688,PACIFIC CAPITAL,CROWN REALTY,BK5306/PG989,BERKADIA CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000442-2,PROP-000442,2023-11-30,13985670.0,188996.0,220.68,0.0574,RIDGE CAPITAL,SAPPHIRE REALTY,BK5707/PG854,CUSHMAN CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000443-1,PROP-000443,2013-12-31,13808892.0,197270.0,235.49,0.0547,ATLANTIC CAPITAL,NORTHSTAR REALTY,BK2854/PG945,BERKADIA CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000444-1,PROP-000444,2015-05-31,26860348.0,233568.0,290.94,0.0547,RIDGE CAPITAL,NORTHSTAR REALTY,BK2409/PG868,CUSHMAN CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000444-2,PROP-000444,2023-03-31,26209031.0,227905.0,283.89,0.0594,RIDGE CAPITAL,SAPPHIRE REALTY,BK2761/PG344,CUSHMAN CAPITAL MARKETS,False,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000446-1,PROP-000446,2018-01-31,30087467.0,167153.0,191.8,0.0504,ATLANTIC CAPITAL,NORTHSTAR REALTY,BK4901/PG827,BERKADIA CAPITAL MARKETS,False,SUBURBAN VALUE-ADD,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000447-1,PROP-000447,2021-09-30,40339685.0,175390.0,210.6,0.0674,HORIZON CAPITAL,LEGACY REALTY,BK2427/PG46,CUSHMAN CAPITAL MARKETS,True,,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
SALE-PROP-000447-2,PROP-000447,2014-12-31,40402431.0,175663.0,210.93,0.057,HORIZON CAPITAL,CROWN REALTY,BK9580/PG494,NEWMARK CAPITAL MARKETS,True,RIVER DISTRICT,,GOTHAM_SYNTHETIC,2025-08-31,2025-09-27T18:57:54,passed
